x_um,y_um
1242.9323299074983,667.5264725139139
1244.7473022059332,667.21806425436
1246.5622745043684,666.8443764639412
1248.3772468028033,666.4044346917553
1250.1922191012382,665.8972644869002
1252.007191399673,665.3229477877188
1253.822163698108,664.6942772139787
1255.6371359965428,664.0324548117816
1257.4521082949777,663.3588324799409
1259.2670805934126,662.69476211727
1261.0820528918478,662.0615956225826
1262.8970251902826,661.4806848946923
1264.7119974887175,660.9733818324128
1266.5269697871524,660.5610383345567
1268.3419420855876,660.2650062999384
1270.1569143840225,660.106637627371
1271.9718866824574,660.1072842156682
1273.7868589808922,660.2882979636436
1275.6018312793271,660.6710307701103
1277.416803577762,661.2768345338823
1279.231775876197,662.1270611537728
1281.0467481746318,663.2430625285954
1282.861720473067,664.6461905571637
1284.6766927715018,666.3577971382911
1286.4916650699367,668.3992341707908
1288.3066373683716,670.8081202143821
1290.1216096668065,673.912797573272
1291.9365819652417,678.2923685693627
1293.7515542636766,684.2717242308097
1295.5665265621114,691.2556417837345
1297.3814988605463,698.4473601761805
1299.1964711589812,705.0501183561903
1301.0114434574161,710.2671572882133
1302.826415755851,713.6192213324391
1304.6413880542862,715.8272059897943
1306.456360352721,717.6685657449121
1308.271332651156,714.8515764812156
1310.0863049495908,698.0978273158895
1311.9012772480257,662.5539869566383
1313.7162495464609,622.2620810675637
1315.5312218448958,595.5497868327088
1317.3461941433306,587.4491879856674
1319.1611664417655,589.025911864186
1320.9761387402004,592.137167558355
1322.7911110386353,595.0319677147604
1324.6060833370702,597.7151810051272
1326.4210556355054,600.1917258653328
1328.2360279339402,602.4665207312531
1330.0510002323751,604.5444840387659
1331.86597253081,606.4305342237475
1333.680944829245,608.1295897220748
1335.49591712768,609.6465689696249
1337.310889426115,610.9863904022744
1339.1258617245498,612.1539724559004
1340.9408340229847,613.1542335663796
1342.7558063214196,613.9920921695887
1344.5707786198545,614.6724667014049
1346.3857509182894,615.2002755977047
1348.2007232167246,615.5804372943653
1350.0156955151595,615.8178702272631
1351.8306678135943,615.9174928322755
1353.6456401120292,615.8842235452789
1355.4606124104641,615.7229808021505
1357.2755847088993,615.4386830387667
1359.0905570073342,615.0362486910047
1360.905529305769,614.5205961947413
1362.720501604204,613.8966439858535
1364.5354739026388,613.1693105002176
1366.3504462010737,612.343514173711
1368.1654184995086,611.4241734422105
1369.9803907979435,610.4162067415928
1371.7953630963787,609.3245325077346
1373.6103353948135,608.1540691765128
1375.4253076932484,606.9097351838047
1377.2402799916833,605.5964489654867
1379.0552522901185,604.2191289574355
1380.8702245885534,602.7826935955286
1382.6851968869883,601.2920613156424
1384.5001691854231,599.7521505536538
1386.315141483858,598.1678797454396
1388.130113782293,596.544167326877
1389.9450860807278,594.8859317338422
1391.7600583791627,593.1980914022126
1393.5750306775979,591.4855647678646
1395.3900029760327,589.7532702666756
1397.2049752744676,588.0061263345223
1399.0199475729025,586.2490514072813
1400.8349198713377,584.4869639208293
1402.6498921697726,582.7247823110437
1404.4648644682075,580.9674250138012
1406.2798367666423,579.2198104649784
1408.0948090650772,577.4868571004522
1409.9097813635121,575.7734833560996
1411.724753661947,574.0846076677975
1413.539725960382,572.4251484714226
1415.354698258817,570.8000242028514
1417.169670557252,569.2141532979615
1418.9846428556868,567.6724541926294
1420.7996151541217,566.1798453227319
1422.6145874525569,564.7412451241455
1424.4295597509918,563.3615720327479
1426.2445320494267,562.0457444844152
1428.0595043478615,560.7986809150248
1429.8744766462964,559.6252997604532
1431.6894489447313,558.5305194565774
1433.5044212431662,557.519258439274
1435.3193935416011,556.5964351444202
1437.1343658400363,555.7669680078925
1438.9493381384711,555.0354624866567
1440.764310436906,554.402532274508
1442.579282735341,553.8660373540846
1444.394255033776,553.4237830896046
1446.209227332211,553.0735748452871
1448.0241996306459,552.8132179853502
1449.8391719290807,552.6405178740121
1451.6541442275156,552.553279875492
1453.4691165259505,552.5493093540076
1455.2840888243854,552.6264116737779
1457.0990611228203,552.7823921990212
1458.9140334212552,553.015056293956
1460.7290057196903,553.3222093228009
1462.5439780181252,553.7016566497743
1464.3589503165601,554.1512036390943
1466.1739226149953,554.6686556549803
1467.9888949134302,555.2518180616499
1469.803867211865,555.8984962233218
1471.6188395103,556.6064955042146
1473.4338118087348,557.373621268547
1475.2487841071697,558.1976788805371
1477.0637564056046,559.0764737044035
1478.8787287040395,560.0078111043648
1480.6937010024744,560.9894964446394
1482.5086733009095,562.0193350894459
